50685-58->54879
248854-54->133183
92938-59->108473
CTE Lookahead	1	50685	54879	7197	0	7193	4	1613081973	693633535	204
CTE Lookahead	2	50685	54879	7197	0	7193	4	1610869074	701107485	204
CTE Lookahead	3	50685	54879	7197	0	7193	4	1726922726	757812647	204
CTE Lookahead	4	50685	54879	7197	0	7193	4	1506026946	706526110	204
CTE Lookahead	5	50685	54879	7197	0	7193	4	1639496035	701965777	204
CTE Lookahead	6	50685	54879	7197	0	7193	4	1547364745	690001638	204
CTE Lookahead	7	50685	54879	7197	0	7193	4	1643036963	737993385	204
CTE Lookahead	8	50685	54879	7197	0	7193	4	1587581319	717287882	204
CTE Lookahead	9	50685	54879	7197	0	7193	4	1732876271	767376795	204
CTE Lookahead	10	50685	54879	7197	0	7193	4	1491411073	644177475	204
Lookahead	1	50685	54879	7197	0	7193	4	1632470790	697711302	204
Lookahead	16	50685	54879	7197	0	7193	4	1650986525	724987679	204
Lookahead	31	50685	54879	7197	0	7193	4	1698033032	749062706	204
Lookahead	46	50685	54879	7197	0	7193	4	1591130158	686418463	204
Lookahead	61	50685	54879	7197	0	7193	4	1667723986	723017728	204
Lookahead	76	50685	54879	7197	0	7193	4	1803995000	801734012	204
Lookahead	91	50685	54879	7197	0	7193	4	1641588805	686272885	204
Lookahead	106	50685	54879	7197	0	7193	4	1578271059	666825098	204
Lookahead	121	50685	54879	7197	0	7193	4	1631153809	726533243	204
Lookahead	136	50685	54879	7197	0	7193	4	1687837143	717485792	204
Null Prefetcher	0	50685	54879	7197	0	7193	4	1484717686	633190484	204
Block	1	50685	54879	7197	0	7193	4	1688545496	743184485	204
Block	10	50685	54879	7197	0	7193	4	1482667755	647300662	204
Block	50	50685	54879	7197	0	7193	4	1536224351	671577096	204
Block	100	50685	54879	7197	0	7193	4	1633309779	694217434	204
Block	250	50685	54879	7197	0	7193	4	1601656433	733371012	204
Block	500	50685	54879	7197	0	7193	4	1825727173	775017334	204
Block	1000	50685	54879	7197	0	7193	4	1737327118	736907040	204
Block	5000	50685	54879	7197	0	7193	4	1594148687	670000847	204
Block	10000	50685	54879	7197	0	7193	4	1699373348	736364111	204
Block	20000	50685	54879	7197	0	7193	4	1830085641	778528959	204
Block	50000	50685	54879	7197	0	7193	4	1577320856	666920016	204
Block	100000	50685	54879	7197	0	7193	4	1589906094	690383691	204
CTE Lookahead	1	248854	133183	7382	0	7380	2	1307220960	481671115	102
CTE Lookahead	2	248854	133183	7382	0	7380	2	1242972213	467401034	102
CTE Lookahead	3	248854	133183	7382	0	7380	2	1381780879	510458083	102
CTE Lookahead	4	248854	133183	7382	0	7380	2	1184178215	414504045	102
CTE Lookahead	5	248854	133183	7382	0	7380	2	1343593870	484979781	102
CTE Lookahead	6	248854	133183	7382	0	7380	2	1231430478	452508611	102
CTE Lookahead	7	248854	133183	7382	0	7380	2	1130133267	386365226	102
CTE Lookahead	8	248854	133183	7382	0	7380	2	1204434630	434401482	102
CTE Lookahead	9	248854	133183	7382	0	7380	2	1299958792	490651751	102
CTE Lookahead	10	248854	133183	7382	0	7380	2	1307587903	485044296	102
Lookahead	1	248854	133183	7382	0	7380	2	1151340167	383315542	102
Lookahead	16	248854	133183	7382	0	7380	2	1253586373	481808590	102
Lookahead	31	248854	133183	7382	0	7380	2	1279260306	506321363	102
Lookahead	46	248854	133183	7382	0	7380	2	1144214321	416599192	102
Lookahead	61	248854	133183	7382	0	7380	2	1275475574	482004926	102
Lookahead	76	248854	133183	7382	0	7380	2	1365944749	508357650	102
Lookahead	91	248854	133183	7382	0	7380	2	1262275042	463447538	102
Lookahead	106	248854	133183	7382	0	7380	2	1341473877	480737073	102
Lookahead	121	248854	133183	7382	0	7380	2	1176066906	411885419	102
Lookahead	136	248854	133183	7382	0	7380	2	1319535742	469141518	102
Null Prefetcher	0	248854	133183	7382	0	7380	2	1321876559	464474709	102
Block	1	248854	133183	7382	0	7380	2	1367547359	524723416	102
Block	10	248854	133183	7382	0	7380	2	1272176266	459326073	102
Block	50	248854	133183	7382	0	7380	2	1401417452	522134909	102
Block	100	248854	133183	7382	0	7380	2	1187943936	450736067	102
Block	250	248854	133183	7382	0	7380	2	1172228791	413641998	102
Block	500	248854	133183	7382	0	7380	2	1248074931	501626527	102
Block	1000	248854	133183	7382	0	7380	2	1200367751	436284421	102
Block	5000	248854	133183	7382	0	7380	2	1207659934	414481098	102
Block	10000	248854	133183	7382	0	7380	2	1191837865	427479016	102
Block	20000	248854	133183	7382	0	7380	2	1492377496	523507349	102
Block	50000	248854	133183	7382	0	7380	2	1143599967	408241025	102
Block	100000	248854	133183	7382	0	7380	2	1273726422	467261284	102
CTE Lookahead	1	92938	108473	9985	0	9980	5	1507736255	791983821	255
CTE Lookahead	2	92938	108473	9985	0	9980	5	1407848836	759629954	255
CTE Lookahead	3	92938	108473	9985	0	9980	5	1504295249	767884056	255
CTE Lookahead	4	92938	108473	9985	0	9980	5	1460795875	779548233	255
CTE Lookahead	5	92938	108473	9985	0	9980	5	1526846091	817076767	255
CTE Lookahead	6	92938	108473	9985	0	9980	5	1344789417	734533012	255
CTE Lookahead	7	92938	108473	9985	0	9980	5	1445220779	787875538	255
CTE Lookahead	8	92938	108473	9985	0	9980	5	1555514968	799705248	255
CTE Lookahead	9	92938	108473	9985	0	9980	5	1599987982	871652326	255
CTE Lookahead	10	92938	108473	9985	0	9980	5	1434014022	764776232	255
Lookahead	1	92938	108473	9985	0	9980	5	1445488914	792767658	255
Lookahead	16	92938	108473	9985	0	9980	5	1533045732	850333037	255
Lookahead	31	92938	108473	9985	0	9980	5	1524925240	849035116	255
Lookahead	46	92938	108473	9985	0	9980	5	1543183685	829707666	255
Lookahead	61	92938	108473	9985	0	9980	5	1537621064	863014813	255
Lookahead	76	92938	108473	9985	0	9980	5	1624547937	902319068	255
Lookahead	91	92938	108473	9985	0	9980	5	2127752859	1157218401	255
Lookahead	106	92938	108473	9985	0	9980	5	2116015734	1150121500	255
Lookahead	121	92938	108473	9985	0	9980	5	1768347467	987631165	255
Lookahead	136	92938	108473	9985	0	9980	5	1725279889	935748641	255
Null Prefetcher	0	92938	108473	9985	0	9980	5	1646113179	888550903	255
Block	1	92938	108473	9985	0	9980	5	1537446837	848928864	255
Block	10	92938	108473	9985	0	9980	5	1494456031	787352557	255
Block	50	92938	108473	9985	0	9980	5	1519697867	785117904	255
Block	100	92938	108473	9985	0	9980	5	1470055208	773402520	255
Block	250	92938	108473	9985	0	9980	5	1435793449	795259337	255
Block	500	92938	108473	9985	0	9980	5	1483226523	806737295	255
Block	1000	92938	108473	9985	0	9980	5	1539983799	843052703	255
Block	5000	92938	108473	9985	0	9980	5	1505349446	833004549	255
Block	10000	92938	108473	9985	0	9980	5	1504470521	824531547	255
Block	20000	92938	108473	9985	0	9980	5	1566724097	815282496	255
Block	50000	92938	108473	9985	0	9980	5	1567893705	834607622	255
Block	100000	92938	108473	9985	0	9980	5	1540936282	865513809	255
CTE Lookahead	1	50685	54879	7197	0	7193	4	1596016965	709904793	204
CTE Lookahead	2	50685	54879	7197	0	7193	4	1587381714	682890514	204
CTE Lookahead	3	50685	54879	7197	0	7193	4	1557838123	678316222	204
CTE Lookahead	4	50685	54879	7197	0	7193	4	1600333447	722305842	204
CTE Lookahead	5	50685	54879	7197	0	7193	4	1589341626	676959113	204
CTE Lookahead	6	50685	54879	7197	0	7193	4	1686920888	732540476	204
CTE Lookahead	7	50685	54879	7197	0	7193	4	1764981089	817168258	204
CTE Lookahead	8	50685	54879	7197	0	7193	4	1571009522	670135924	204
CTE Lookahead	9	50685	54879	7197	0	7193	4	1606089955	721701582	204
CTE Lookahead	10	50685	54879	7197	0	7193	4	1750551841	745064823	204
Lookahead	1	50685	54879	7197	0	7193	4	1573506950	693814335	204
Lookahead	16	50685	54879	7197	0	7193	4	1649190905	719108879	204
Lookahead	31	50685	54879	7197	0	7193	4	1503903992	643416923	204
Lookahead	46	50685	54879	7197	0	7193	4	1609851587	674933560	204
Lookahead	61	50685	54879	7197	0	7193	4	1808465227	765254141	204
Lookahead	76	50685	54879	7197	0	7193	4	1635051181	727615871	204
Lookahead	91	50685	54879	7197	0	7193	4	1585568179	667699070	204
Lookahead	106	50685	54879	7197	0	7193	4	1661875323	720161171	204
Lookahead	121	50685	54879	7197	0	7193	4	1545256447	667374287	204
Lookahead	136	50685	54879	7197	0	7193	4	1614658745	725097158	204
Null Prefetcher	0	50685	54879	7197	0	7193	4	1750505147	813870094	204
Block	1	50685	54879	7197	0	7193	4	1584276410	689833419	204
Block	10	50685	54879	7197	0	7193	4	1643791433	693459909	204
Block	50	50685	54879	7197	0	7193	4	1683753182	710533843	204
Block	100	50685	54879	7197	0	7193	4	1536460977	667001179	204
Block	250	50685	54879	7197	0	7193	4	1695115706	728619717	204
Block	500	50685	54879	7197	0	7193	4	1570114572	673316607	204
Block	1000	50685	54879	7197	0	7193	4	1781268484	766811789	204
Block	5000	50685	54879	7197	0	7193	4	1539488952	678026594	204
Block	10000	50685	54879	7197	0	7193	4	1534479558	678528959	204
Block	20000	50685	54879	7197	0	7193	4	1651794594	728665675	204
Block	50000	50685	54879	7197	0	7193	4	1534634715	650084499	204
Block	100000	50685	54879	7197	0	7193	4	1661118954	726753758	204
CTE Lookahead	1	248854	133183	7382	0	7380	2	1339167160	433092245	102
CTE Lookahead	2	248854	133183	7382	0	7380	2	1696163915	582205570	102
CTE Lookahead	3	248854	133183	7382	0	7380	2	1820335970	645655430	102
CTE Lookahead	4	248854	133183	7382	0	7380	2	1572840377	560553902	102
CTE Lookahead	5	248854	133183	7382	0	7380	2	1525554446	557046654	102
CTE Lookahead	6	248854	133183	7382	0	7380	2	1534871874	580485177	102
CTE Lookahead	7	248854	133183	7382	0	7380	2	1287272278	439880248	102
CTE Lookahead	8	248854	133183	7382	0	7380	2	1377349731	504419759	102
CTE Lookahead	9	248854	133183	7382	0	7380	2	1287546868	444755015	102
CTE Lookahead	10	248854	133183	7382	0	7380	2	1214579153	440939646	102
Lookahead	1	248854	133183	7382	0	7380	2	1214034522	435418660	102
Lookahead	16	248854	133183	7382	0	7380	2	1270155492	475153259	102
Lookahead	31	248854	133183	7382	0	7380	2	1362066331	477676292	102
Lookahead	46	248854	133183	7382	0	7380	2	1209239221	446560474	102
Lookahead	61	248854	133183	7382	0	7380	2	1155133243	410944787	102
Lookahead	76	248854	133183	7382	0	7380	2	1446573638	494975136	102
Lookahead	91	248854	133183	7382	0	7380	2	1203484982	417041443	102
Lookahead	106	248854	133183	7382	0	7380	2	1292912164	470141000	102
Lookahead	121	248854	133183	7382	0	7380	2	1169354871	431688375	102
Lookahead	136	248854	133183	7382	0	7380	2	1200660394	422547770	102
Null Prefetcher	0	248854	133183	7382	0	7380	2	1246100867	445997685	102
Block	1	248854	133183	7382	0	7380	2	1231448807	459674632	102
Block	10	248854	133183	7382	0	7380	2	1228229446	445148655	102
Block	50	248854	133183	7382	0	7380	2	1246964594	441814153	102
Block	100	248854	133183	7382	0	7380	2	1155254256	402354068	102
Block	250	248854	133183	7382	0	7380	2	1238836431	482995240	102
Block	500	248854	133183	7382	0	7380	2	1202002176	434545699	102
Block	1000	248854	133183	7382	0	7380	2	1147316389	431329458	102
Block	5000	248854	133183	7382	0	7380	2	1264523551	445487480	102
Block	10000	248854	133183	7382	0	7380	2	1293640184	483841582	102
Block	20000	248854	133183	7382	0	7380	2	1325843587	506319919	102
Block	50000	248854	133183	7382	0	7380	2	1341149471	489647585	102
Block	100000	248854	133183	7382	0	7380	2	1213593308	460657873	102
CTE Lookahead	1	92938	108473	9985	0	9980	5	1498976829	830357228	255
CTE Lookahead	2	92938	108473	9985	0	9980	5	1450579925	781295937	255
CTE Lookahead	3	92938	108473	9985	0	9980	5	1433300564	777483537	255
CTE Lookahead	4	92938	108473	9985	0	9980	5	1556149361	798806304	255
CTE Lookahead	5	92938	108473	9985	0	9980	5	1432972006	792714049	255
CTE Lookahead	6	92938	108473	9985	0	9980	5	1600516411	916466642	255
CTE Lookahead	7	92938	108473	9985	0	9980	5	1526610211	791093854	255
CTE Lookahead	8	92938	108473	9985	0	9980	5	1566188002	854663583	255
CTE Lookahead	9	92938	108473	9985	0	9980	5	1519685256	826763832	255
CTE Lookahead	10	92938	108473	9985	0	9980	5	1386812264	739642523	255
Lookahead	1	92938	108473	9985	0	9980	5	1370372470	733034263	255
Lookahead	16	92938	108473	9985	0	9980	5	1473432795	818020765	255
Lookahead	31	92938	108473	9985	0	9980	5	1540816353	840667301	255
Lookahead	46	92938	108473	9985	0	9980	5	1625058321	848232853	255
Lookahead	61	92938	108473	9985	0	9980	5	1536562143	848689629	255
Lookahead	76	92938	108473	9985	0	9980	5	1405745077	777611814	255
Lookahead	91	92938	108473	9985	0	9980	5	1433381495	806874296	255
Lookahead	106	92938	108473	9985	0	9980	5	1554217389	891061910	255
Lookahead	121	92938	108473	9985	0	9980	5	1455768258	775604762	255
Lookahead	136	92938	108473	9985	0	9980	5	1370496947	728021622	255
Null Prefetcher	0	92938	108473	9985	0	9980	5	1602971283	894908240	255
Block	1	92938	108473	9985	0	9980	5	1486669852	793522133	255
Block	10	92938	108473	9985	0	9980	5	1410311379	789007465	255
Block	50	92938	108473	9985	0	9980	5	1384207686	743740968	255
Block	100	92938	108473	9985	0	9980	5	1468931223	800003526	255
Block	250	92938	108473	9985	0	9980	5	1452109338	773983251	255
Block	500	92938	108473	9985	0	9980	5	1642663560	900079997	255
Block	1000	92938	108473	9985	0	9980	5	1455970230	766052522	255
Block	5000	92938	108473	9985	0	9980	5	1415130274	769894988	255
Block	10000	92938	108473	9985	0	9980	5	1526401036	847819534	255
Block	20000	92938	108473	9985	0	9980	5	1512114146	840150761	255
Block	50000	92938	108473	9985	0	9980	5	1384753136	754089649	255
Block	100000	92938	108473	9985	0	9980	5	1436543717	770489020	255
[0m[[32msuccess[0m] [0mTotal time: 488 s, completed 25-May-2016 12:23:52[0m
